"N","Time","avg(U (0))","avg(U (1))","avg(U (2))","avg(U (Magnitude))","avg(Volume)","avg(energy)","max(U (0))","max(U (1))","max(U (2))","max(U (Magnitude))","max(Volume)","max(energy)","med(U (0))","med(U (1))","med(U (2))","med(U (Magnitude))","med(Volume)","med(energy)","min(U (0))","min(U (1))","min(U (2))","min(U (Magnitude))","min(Volume)","min(energy)","q1(U (0))","q1(U (1))","q1(U (2))","q1(U (Magnitude))","q1(Volume)","q1(energy)","q3(U (0))","q3(U (1))","q3(U (2))","q3(U (Magnitude))","q3(Volume)","q3(energy)","std(U (0))","std(U (1))","std(U (2))","std(U (Magnitude))","std(Volume)","std(energy)","vtkValidPointMask"
1,22.563,1.9275e-05,-1.1388e-28,-2.8218e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1388e-28,-2.8218e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1388e-28,-2.8218e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1388e-28,-2.8218e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1388e-28,-2.8218e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1388e-28,-2.8218e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,22.578,1.9275e-05,-1.1313e-28,-2.9314e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1313e-28,-2.9314e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1313e-28,-2.9314e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1313e-28,-2.9314e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1313e-28,-2.9314e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1313e-28,-2.9314e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,22.593,1.9275e-05,-1.1287e-28,-2.9964e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1287e-28,-2.9964e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1287e-28,-2.9964e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1287e-28,-2.9964e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1287e-28,-2.9964e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1287e-28,-2.9964e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,22.608,1.9275e-05,-1.1291e-28,-3.0139e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1291e-28,-3.0139e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1291e-28,-3.0139e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1291e-28,-3.0139e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1291e-28,-3.0139e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1291e-28,-3.0139e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,22.623,1.9275e-05,-1.1322e-28,-2.9749e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1322e-28,-2.9749e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1322e-28,-2.9749e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1322e-28,-2.9749e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1322e-28,-2.9749e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1322e-28,-2.9749e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,22.638,1.9275e-05,-1.1371e-28,-2.8786e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1371e-28,-2.8786e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1371e-28,-2.8786e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1371e-28,-2.8786e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1371e-28,-2.8786e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.1371e-28,-2.8786e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,22.653,1.9275e-05,-1.1444e-28,-2.7282e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1444e-28,-2.7282e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1444e-28,-2.7282e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1444e-28,-2.7282e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1444e-28,-2.7282e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1444e-28,-2.7282e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,22.668,1.9275e-05,-1.1544e-28,-2.5264e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1544e-28,-2.5264e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1544e-28,-2.5264e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1544e-28,-2.5264e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1544e-28,-2.5264e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1544e-28,-2.5264e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,22.683,1.9275e-05,-1.1665e-28,-2.2674e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1665e-28,-2.2674e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1665e-28,-2.2674e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1665e-28,-2.2674e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1665e-28,-2.2674e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1665e-28,-2.2674e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,22.698,1.9275e-05,-1.1819e-28,-1.9586e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1819e-28,-1.9586e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1819e-28,-1.9586e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1819e-28,-1.9586e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1819e-28,-1.9586e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1819e-28,-1.9586e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,22.713,1.9275e-05,-1.2014e-28,-1.6099e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2014e-28,-1.6099e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2014e-28,-1.6099e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2014e-28,-1.6099e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2014e-28,-1.6099e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2014e-28,-1.6099e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,22.728,1.9275e-05,-1.2207e-28,-1.2325e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2207e-28,-1.2325e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2207e-28,-1.2325e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2207e-28,-1.2325e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2207e-28,-1.2325e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2207e-28,-1.2325e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,22.743,1.9275e-05,-1.2401e-28,-8.3876e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2401e-28,-8.3876e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2401e-28,-8.3876e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2401e-28,-8.3876e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2401e-28,-8.3876e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2401e-28,-8.3876e-10,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,22.758,1.9275e-05,-1.2592e-28,-4.328e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2592e-28,-4.328e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2592e-28,-4.328e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2592e-28,-4.328e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2592e-28,-4.328e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2592e-28,-4.328e-10,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,22.773,1.9275e-05,-1.2779e-28,-2.6875e-11,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2779e-28,-2.6875e-11,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2779e-28,-2.6875e-11,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2779e-28,-2.6875e-11,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2779e-28,-2.6875e-11,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2779e-28,-2.6875e-11,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,22.788,1.9275e-05,-1.2946e-28,3.683e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2946e-28,3.683e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2946e-28,3.683e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2946e-28,3.683e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2946e-28,3.683e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2946e-28,3.683e-10,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,22.803,1.9275e-05,-1.3113e-28,7.5619e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3113e-28,7.5619e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3113e-28,7.5619e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3113e-28,7.5619e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3113e-28,7.5619e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3113e-28,7.5619e-10,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,22.818,1.9275e-05,-1.3291e-28,1.1377e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3291e-28,1.1377e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3291e-28,1.1377e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3291e-28,1.1377e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3291e-28,1.1377e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3291e-28,1.1377e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,22.833,1.9275e-05,-1.3461e-28,1.503e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3461e-28,1.503e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3461e-28,1.503e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3461e-28,1.503e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3461e-28,1.503e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3461e-28,1.503e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,22.848,1.9275e-05,-1.3617e-28,1.8402e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3617e-28,1.8402e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3617e-28,1.8402e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3617e-28,1.8402e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3617e-28,1.8402e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3617e-28,1.8402e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,22.863,1.9275e-05,-1.3746e-28,2.1428e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3746e-28,2.1428e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3746e-28,2.1428e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3746e-28,2.1428e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3746e-28,2.1428e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3746e-28,2.1428e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,22.878,1.9275e-05,-1.3886e-28,2.4091e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3886e-28,2.4091e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3886e-28,2.4091e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3886e-28,2.4091e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3886e-28,2.4091e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3886e-28,2.4091e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,22.893,1.9275e-05,-1.4008e-28,2.6358e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.4008e-28,2.6358e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.4008e-28,2.6358e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.4008e-28,2.6358e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.4008e-28,2.6358e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.4008e-28,2.6358e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,22.908,1.9275e-05,-1.4086e-28,2.8112e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.4086e-28,2.8112e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.4086e-28,2.8112e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.4086e-28,2.8112e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.4086e-28,2.8112e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.4086e-28,2.8112e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,22.923,1.9275e-05,-1.4129e-28,2.9352e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.4129e-28,2.9352e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.4129e-28,2.9352e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.4129e-28,2.9352e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.4129e-28,2.9352e-09,1.9275e-05,0.00016045,2.4338e-06,1.9275e-05,-1.4129e-28,2.9352e-09,1.9275e-05,0.00016045,2.4338e-06,0,0,0,0,0,0,1
1,22.938,1.9275e-05,-1.414e-28,3.0129e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.414e-28,3.0129e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.414e-28,3.0129e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.414e-28,3.0129e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.414e-28,3.0129e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.414e-28,3.0129e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,22.953,1.9275e-05,-1.4128e-28,3.0456e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4128e-28,3.0456e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4128e-28,3.0456e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4128e-28,3.0456e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4128e-28,3.0456e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4128e-28,3.0456e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,22.968,1.9275e-05,-1.4109e-28,3.0234e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4109e-28,3.0234e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4109e-28,3.0234e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4109e-28,3.0234e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4109e-28,3.0234e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4109e-28,3.0234e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,22.983,1.9275e-05,-1.406e-28,2.9434e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.406e-28,2.9434e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.406e-28,2.9434e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.406e-28,2.9434e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.406e-28,2.9434e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.406e-28,2.9434e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,22.998,1.9275e-05,-1.3989e-28,2.8079e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3989e-28,2.8079e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3989e-28,2.8079e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3989e-28,2.8079e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3989e-28,2.8079e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3989e-28,2.8079e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,23.013,1.9275e-05,-1.3903e-28,2.6216e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3903e-28,2.6216e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3903e-28,2.6216e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3903e-28,2.6216e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3903e-28,2.6216e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3903e-28,2.6216e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,23.028,1.9275e-05,-1.3785e-28,2.3786e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3785e-28,2.3786e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3785e-28,2.3786e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3785e-28,2.3786e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3785e-28,2.3786e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3785e-28,2.3786e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,23.043,1.9275e-05,-1.3645e-28,2.0825e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3645e-28,2.0825e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3645e-28,2.0825e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3645e-28,2.0825e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3645e-28,2.0825e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3645e-28,2.0825e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,23.058,1.9275e-05,-1.3484e-28,1.7436e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3484e-28,1.7436e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3484e-28,1.7436e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3484e-28,1.7436e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3484e-28,1.7436e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3484e-28,1.7436e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,23.073,1.9275e-05,-1.3333e-28,1.3716e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3333e-28,1.3716e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3333e-28,1.3716e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3333e-28,1.3716e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3333e-28,1.3716e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3333e-28,1.3716e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,23.088,1.9275e-05,-1.3191e-28,9.8029e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3191e-28,9.8029e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3191e-28,9.8029e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3191e-28,9.8029e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3191e-28,9.8029e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3191e-28,9.8029e-10,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,23.103,1.9275e-05,-1.3051e-28,5.7536e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3051e-28,5.7536e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3051e-28,5.7536e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3051e-28,5.7536e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3051e-28,5.7536e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.3051e-28,5.7536e-10,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,23.118,1.9275e-05,-1.2875e-28,1.6548e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2875e-28,1.6548e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2875e-28,1.6548e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2875e-28,1.6548e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2875e-28,1.6548e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2875e-28,1.6548e-10,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,23.133,1.9275e-05,-1.2708e-28,-2.3596e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2708e-28,-2.3596e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2708e-28,-2.3596e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2708e-28,-2.3596e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2708e-28,-2.3596e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2708e-28,-2.3596e-10,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,23.148,1.9275e-05,-1.2526e-28,-6.2746e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2526e-28,-6.2746e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2526e-28,-6.2746e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2526e-28,-6.2746e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2526e-28,-6.2746e-10,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2526e-28,-6.2746e-10,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,23.163,1.9275e-05,-1.2344e-28,-1.0138e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2344e-28,-1.0138e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2344e-28,-1.0138e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2344e-28,-1.0138e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2344e-28,-1.0138e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2344e-28,-1.0138e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,23.178,1.9275e-05,-1.2189e-28,-1.3878e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2189e-28,-1.3878e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2189e-28,-1.3878e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2189e-28,-1.3878e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2189e-28,-1.3878e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2189e-28,-1.3878e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,23.193,1.9275e-05,-1.2028e-28,-1.7366e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2028e-28,-1.7366e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2028e-28,-1.7366e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2028e-28,-1.7366e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2028e-28,-1.7366e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.2028e-28,-1.7366e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,23.208,1.9275e-05,-1.1853e-28,-2.0528e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1853e-28,-2.0528e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1853e-28,-2.0528e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1853e-28,-2.0528e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1853e-28,-2.0528e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1853e-28,-2.0528e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
