t	eta0	eta1	eta2	eta3	eta4	eta5	eta6	eta7
34.77	1.08527	1.8368	-0.288708	-0.222388	0.100792	-0.185794	0.0154769	-0.0592398
34.785	0.828191	1.96554	-0.219451	-0.29105	0.0200158	-0.210569	0.0435782	-0.0430423
34.8	0.556077	2.05889	-0.134395	-0.338859	-0.0640698	-0.201679	0.0594507	-0.0147399
34.815	0.273866	2.11519	-0.0396403	-0.362365	-0.13801	-0.160513	0.0586191	0.0177167
34.83	-0.0133297	2.13339	0.0579977	-0.359874	-0.189948	-0.0936185	0.0412773	0.0452021
34.845	-0.300299	2.11319	0.151492	-0.331566	-0.21154	-0.0116902	0.0123032	0.0599821
34.86	-0.581833	2.05496	0.234123	-0.279491	-0.199295	0.0721688	-0.020174	0.0578703
34.875	-0.852854	1.95978	0.299979	-0.207409	-0.15515	0.144523	-0.0470243	0.0394499
34.89	-1.1085	1.82936	0.344338	-0.120493	-0.086126	0.193787	-0.0606579	0.00987256
34.905	-1.34419	1.66607	0.364032	-0.0249847	-0.00327297	0.212036	-0.0572092	-0.0225469
34.92	-1.5557	1.47288	0.357672	0.0722568	0.0801406	0.196339	-0.0375938	-0.0486555
34.935	-1.73921	1.25325	0.325744	0.164268	0.150747	0.149177	-0.00732688	-0.061048
34.95	-1.89144	1.01113	0.27057	0.24447	0.197213	0.0781288	0.0250341	-0.0562045
34.965	-2.00969	0.750907	0.196118	0.307165	0.212109	-0.00539959	0.0503367	-0.0354948
34.98	-2.09184	0.477243	0.107704	0.347894	0.193057	-0.0880083	0.0614422	-0.00474725
34.995	-2.13639	0.195079	0.0116364	0.363763	0.143135	-0.156448	0.0552113	0.0273089
35.01	-2.14254	-0.0905185	-0.0852112	0.353645	0.0703961	-0.199764	0.033457	0.0516391
35.025	-2.11015	-0.374408	-0.175944	0.318264	-0.0134542	-0.211062	0.00233423	0.0613887
35.04	-2.03979	-0.651483	-0.254063	0.260132	-0.0949687	-0.188573	-0.0293487	0.0538286
35.055	-1.93269	-0.916755	-0.313982	0.183379	-0.161077	-0.135945	-0.0526585	0.0311453
35.07	-1.79077	-1.16543	-0.351394	0.0934596	-0.201224	-0.0616484	-0.0610598	-0.00025224
35.085	-1.61652	-1.39298	-0.363563	-0.00319482	-0.209001	0.0224044	-0.0522189	-0.0314904
35.1	-1.4131	-1.5953	-0.349577	-0.0996559	-0.183209	0.102725	-0.0286748	-0.0537941
35.115	-1.18417	-1.76869	-0.310386	-0.188979	-0.128009	0.166456	0.00293575	-0.0608996
35.13	-0.933865	-1.91003	-0.248765	-0.264715	-0.0522718	0.203403	0.0337215	-0.0508171
35.145	-0.66673	-2.01676	-0.169134	-0.321372	0.0318561	0.207648	0.054991	-0.0263972
35.16	-0.387614	-2.08696	-0.0772178	-0.354833	0.110879	0.178521	0.0607557	0.00549718
35.175	-0.101582	-2.11935	0.0203305	-0.362656	0.172097	0.120692	0.0493649	0.0358516
35.19	0.18618	-2.11334	0.116448	-0.344256	0.205682	0.0434475	0.0240184	0.0561071
35.205	0.47044	-2.06905	0.204171	-0.300976	0.206215	-0.0408	-0.00814459	0.0605217
35.22	0.74605	-1.9873	0.277136	-0.235959	0.1736	-0.118499	-0.0380541	0.0478305
35.235	1.00805	-1.86959	0.33008	-0.153915	0.113041	-0.177155	-0.0572413	0.0215849
35.25	1.25174	-1.71804	0.359164	-0.0607863	0.0342644	-0.207328	-0.0602667	-0.0108265
35.265	1.47275	-1.53541	0.362309	0.0366841	-0.05007	-0.204138	-0.0462102	-0.0402196
35.28	1.66708	-1.32499	0.339319	0.131438	-0.126376	-0.168075	-0.0190417	-0.0582555
35.295	1.83125	-1.09057	0.291893	0.216636	-0.182378	-0.104939	0.0135537	-0.0597887
35.31	1.96234	-0.836394	0.223492	0.286164	-0.209049	-0.0248986	0.0423322	-0.0443682
35.325	2.05799	-0.567029	0.139059	0.335038	-0.202079	0.0591384	0.0590938	-0.016373
35.34	2.1165	-0.28734	0.0446746	0.359765	-0.162592	0.133645	0.0591228	0.0162325
35.355	2.13678	-0.00235655	-0.0528754	0.358591	-0.0969465	0.186625	0.0424246	0.0442241
35.37	2.11847	0.282786	-0.146597	0.331623	-0.0157215	0.209574	0.0137548	0.0596599
35.385	2.06188	0.562962	-0.229762	0.280802	0.0680239	0.198799	-0.0187483	0.0582059
35.4	1.96801	0.833126	-0.296435	0.209768	0.140838	0.156047	-0.045905	0.0402961
35.415	1.83853	1.0884	-0.341834	0.1236	0.191047	0.0881685	-0.0600429	0.0110237
35.43	1.67575	1.32417	-0.362709	0.0284675	0.210597	0.00605014	-0.0572311	-0.0213297
35.445	1.48258	1.53615	-0.357551	-0.068804	0.196363	-0.0771437	-0.0382788	-0.0476709
35.46	1.26252	1.7205	-0.326702	-0.161236	0.150619	-0.148091	-0.00853691	-0.0605988
35.475	1.01954	1.87388	-0.272366	-0.242167	0.0806741	-0.195417	0.0236379	-0.0564903
35.49	0.758056	1.99353	-0.19843	-0.305781	-0.00228081	-0.211531	0.0491854	-0.0365077
35.505	0.482804	2.0773	-0.110198	-0.347481	-0.0849795	-0.193817	0.0609283	-0.006249
35.52	0.198788	2.12367	-0.014015	-0.364255	-0.154175	-0.145077	0.0555443	0.025768
35.535	-0.0888563	2.13181	0.083212	-0.354892	-0.198781	-0.0730687	0.0345094	0.0505541
35.55	-0.3749	2.10156	0.174486	-0.320078	-0.211617	0.0106867	0.00373948	0.0611245
35.565	-0.654161	2.03351	0.253242	-0.262325	-0.190596	0.0927873	-0.028124	0.0544782
35.58	-0.921608	1.92888	0.313858	-0.185801	-0.139053	0.160079	-0.0521162	0.0324684
35.595	-1.17245	1.78959	0.351979	-0.0959929	-0.0652071	0.201788	-0.0614561	0.00125763
35.61	-1.40219	1.61815	0.364896	0.000647996	0.019122	0.211192	-0.0534692	-0.030359
35.625	-1.6067	1.41766	0.351705	0.0971833	0.100415	0.186779	-0.0303718	-0.0534623
35.64	-1.7823	1.19173	0.313381	0.186704	0.165657	0.132436	0.00134436	-0.0614812
35.655	-1.92585	0.944425	0.252703	0.262821	0.20437	0.0568896	0.0327107	-0.0521354
35.67	-2.03481	0.680208	0.174027	0.320124	0.21036	-0.0277216	0.0548313	-0.0280752
35.685	-2.10721	0.40383	0.0829662	0.35454	0.182694	-0.107836	0.0614987	0.00391633
35.7	-2.14174	0.120269	-0.0139833	0.363625	0.125828	-0.170604	0.0508187	0.0347812
35.715	-2.13776	-0.165377	-0.109887	0.346735	0.0489339	-0.205993	0.0258637	0.0558025
35.73	-2.09533	-0.44797	-0.197906	0.305072	-0.0356236	-0.208371	-0.00630695	0.0610801
35.745	-2.01518	-0.722424	-0.271746	0.241595	-0.11429	-0.17741	-0.036603	0.0491414
35.76	-1.89873	-0.983794	-0.326113	0.160814	-0.174464	-0.118106	-0.0564812	0.0234127
35.775	-1.74806	-1.22735	-0.357099	0.0684753	-0.206537	-0.0399993	-0.0603918	-0.00884121
35.79	-1.56583	-1.44867	-0.36242	-0.0288081	-0.205401	0.0443892	-0.0472563	-0.0385245
35.805	-1.35534	-1.64373	-0.34165	-0.12406	-0.171282	0.121529	-0.020818	-0.0572941
35.82	-1.12038	-1.80899	-0.296236	-0.210406	-0.10967	0.179063	0.0114725	-0.059885
35.835	-0.865212	-1.94147	-0.229401	-0.281622	-0.0304657	0.207801	0.0405286	-0.0455772
35.85	-0.594454	-2.03878	-0.145949	-0.332528	0.0536292	0.203131	0.0581548	-0.0184037
35.865	-0.313027	-2.09915	-0.051887	-0.359423	0.129126	0.165815	0.0593806	0.0139845
35.88	-0.0260346	-2.12149	0.0459783	-0.360346	0.183891	0.101834	0.0438283	0.0424449
35.895	0.261314	-2.1054	0.14055	-0.335213	0.209118	0.021471	0.0158842	0.0589403
35.91	0.543795	-2.05118	0.224977	-0.285855	0.200737	-0.0623633	-0.0165831	0.0587845
35.925	0.816305	-1.95982	0.293148	-0.215859	0.160084	-0.136182	-0.0444163	0.0420079
35.94	1.07395	-1.833	0.340136	-0.13029	0.093651	-0.188116	-0.0597215	0.0133141
35.955	1.31209	-1.673	0.362543	-0.0353475	0.0121192	-0.209792	-0.0581526	-0.0192058
35.97	1.52647	-1.48274	0.358771	0.0620925	-0.0714067	-0.19771	-0.0400923	-0.046337
35.985	1.7132	-1.26564	0.329129	0.154982	-0.143477	-0.153778	-0.0106402	-0.0603609
36	1.86895	-1.02562	0.2758	0.236619	-0.192478	-0.0850794	0.0218474	-0.0572816
36.015	1.99094	-0.766997	0.202663	0.301154	-0.210524	-0.00268032	0.0481538	-0.0379707
36.03	2.07699	-0.494441	0.114993	0.343964	-0.194693	0.0801446	0.0608142	-0.00788728
36.045	2.12555	-0.212872	0.019099	0.361994	-0.147529	0.150053	0.0562419	0.0243921
36.06	2.13571	0.07265	-0.0781156	0.353967	-0.076638	0.195793	0.0357757	0.0497421
36.075	2.1073	0.356984	-0.169697	0.320478	0.00656464	0.210033	0.00522148	0.0609845
36.09	2.0408	0.635015	-0.249069	0.263937	0.0887105	0.190479	-0.0267512	0.0549641
36.105	1.9374	0.901737	-0.310566	0.188392	0.156602	0.140281	-0.0511124	0.0334232
36.12	1.79894	1.15233	-0.349782	0.0992385	0.199364	0.0674897	-0.0610053	0.0024589
36.135	1.62787	1.38225	-0.363894	0.00286961	0.210133	-0.0162328	-0.0536736	-0.0291721
36.15	1.42729	1.58734	-0.351885	-0.0938029	0.187191	-0.0974573	-0.0312183	-0.0525854
36.165	1.20081	1.76386	-0.314591	-0.183835	0.134205	-0.163179	4.03001e-05	-0.0612087
36.18	0.952538	1.90864	-0.254672	-0.260744	0.0596484	-0.202865	0.0313243	-0.0526247
36.195	0.68697	2.01906	-0.176425	-0.318993	-0.024561	-0.210136	0.0538169	-0.0292534
36.21	0.408928	2.09313	-0.0854581	-0.354375	-0.10495	-0.183794	0.0611992	0.00235956
36.225	0.123458	2.12952	0.0116796	-0.364336	-0.168629	-0.128019	0.0513678	0.033309
36.24	-0.164272	2.12758	0.108009	-0.348151	-0.2054	-0.0517031	0.0270635	0.0549046
36.255	-0.449033	2.08733	0.196607	-0.307004	-0.209333	0.0329459	-0.00488949	0.0610533
36.27	-0.725673	2.00953	0.271103	-0.243864	-0.17977	0.112373	-0.0355145	0.0500065
36.285	-0.989216	1.8956	0.326179	-0.163276	-0.121404	0.173855	-0.0561768	0.0248437
36.3	-1.23494	1.7476	0.357879	-0.0710246	-0.04356	0.20754	-0.0610399	-0.00738054
36.315	-1.45844	1.56822	0.363956	0.0262686	0.0413038	0.207996	-0.0486708	-0.0375703
36.33	-1.65571	1.36069	0.344003	0.121621	0.119573	0.175138	-0.0225442	-0.0572026
36.345	-1.82317	1.12874	0.299477	0.20821	0.178717	0.11422	0.0099857	-0.0606905
36.36	-1.95788	0.876552	0.233598	0.279869	0.209247	0.0350219	0.0397301	-0.0470326
36.375	-2.05741	0.608672	0.151084	0.331501	0.206273	-0.0497311	0.0582402	-0.0200955
36.39	-2.11997	0.329924	0.0578241	0.359435	0.170301	-0.126456	0.0603343	0.0124997
36.405	-2.14443	0.0453175	-0.0395255	0.361691	0.107131	-0.182854	0.045427	0.0415564
36.42	-2.13033	-0.240023	-0.134014	0.338112	0.0269424	-0.209924	0.0177662	0.0588576
36.435	-2.0779	-0.520969	-0.218887	0.290374	-0.0573822	-0.203362	-0.0148129	0.0595607
36.45	-1.98807	-0.792461	-0.288084	0.221863	-0.132325	-0.164278	-0.0431251	0.0434883
36.465	-1.86242	-1.0496	-0.33663	0.13745	-0.185896	-0.0989623	-0.0591824	0.0152224
36.48	-1.70318	-1.28774	-0.361028	0.0431513	-0.209539	-0.0179146	-0.0585248	-0.0172478
36.495	-1.5132	-1.50254	-0.359473	-0.0542776	-0.199506	0.0658678	-0.0413612	-0.0447876
36.51	-1.2959	-1.6901	-0.332022	-0.147844	-0.157443	0.138966	-0.0125559	-0.0596553
36.525	-1.05521	-1.84703	-0.280607	-0.230786	-0.0901098	0.18967	0.0197806	-0.0576818
36.54	-0.795488	-1.97049	-0.208891	-0.297121	-0.0083214	0.209875	0.0465311	-0.039435
36.555	-0.521446	-2.05825	-0.122033	-0.342022	0.0748056	0.196346	0.0601652	-0.0100446
36.57	-0.238061	-2.10872	-0.0262963	-0.362218	0.145929	0.151258	0.0568268	0.0221922
36.585	0.0495329	-2.12099	0.0713935	-0.356231	0.193627	0.0818394	0.0374223	0.0481905
36.6	0.336107	-2.09484	0.16395	-0.324494	0.210218	-0.000745743	0.00743104	0.0605983
36.615	0.61646	-2.03075	0.244658	-0.269308	0.193019	-0.0832277	-0.0246972	0.0558798
36.63	0.885531	-1.9299	0.307695	-0.194684	0.144778	-0.152339	-0.0498957	0.0353507
36.645	1.13849	-1.79412	0.34849	-0.106019	0.0732165	-0.19697	-0.0610143	0.00477664
36.66	1.3708	-1.62589	0.364109	-0.00973721	-0.0101624	-0.209908	-0.0548747	-0.0272034
36.675	1.57828	-1.42823	0.353445	0.0871849	-0.0919427	-0.189064	-0.0331723	-0.0515288
36.69	1.75718	-1.20472	0.317302	0.177745	-0.158969	-0.137761	-0.00203032	-0.0612635
36.705	1.90432	-0.959379	0.258337	0.255419	-0.200426	-0.0642686	0.0297079	-0.0536334
36.72	2.01707	-0.696643	0.180829	0.314643	-0.209641	0.0195661	0.0530172	-0.030812
36.735	2.09341	-0.421238	0.0903602	0.351177	-0.185126	0.100247	0.061318	0.000747111
36.75	2.13195	-0.138137	-0.00656433	0.362419	-0.130818	0.164775	0.0522419	0.0320629
36.765	2.13199	0.147571	-0.102967	0.34758	-0.0554736	0.202773	0.0284155	0.0542663
36.78	2.0935	0.430745	-0.191951	0.30774	0.0287752	0.208143	-0.00341023	0.0610951
36.795	2.01718	0.706286	-0.267138	0.245759	0.108402	0.18003	-0.0342158	0.0506307
36.81	1.90438	0.969233	-0.323152	0.166074	0.170617	0.122946	-0.0552994	0.0258837
36.825	1.7571	1.21483	-0.355991	0.0743785	0.205455	0.0460518	-0.0607522	-0.00615498
36.84	1.57797	1.43862	-0.363274	-0.0227498	0.207325	-0.0383385	-0.0490528	-0.0364401
36.855	1.37022	1.63655	-0.344471	-0.118344	0.175933	-0.116693	-0.0235349	-0.0564633
36.87	1.13761	1.80504	-0.300914	-0.205526	0.116295	-0.176456	0.00862394	-0.0606097
36.885	0.884348	1.94102	-0.235709	-0.278031	0.0379523	-0.208059	0.0383925	-0.0477208
36.9	0.61503	2.04208	-0.153539	-0.330623	-0.0465719	-0.206404	0.0573859	-0.021419
36.915	0.334544	2.10637	-0.060292	-0.359509	-0.123754	-0.171726	0.0602601	0.0109213
36.93	0.047975	2.13273	0.0373194	-0.362605	-0.181215	-0.109534	0.0461722	0.0401956
36.945	-0.23948	2.1207	0.132274	-0.339681	-0.209738	-0.0297598	0.0190762	0.0581751
36.96	-0.522603	2.0705	0.217752	-0.292406	-0.204721	0.0548383	-0.0134276	0.0597782
36.975	-0.796279	1.98306	0.287619	-0.224193	-0.166942	0.130707	-0.0422042	0.0445417
36.99	-1.05559	1.85997	0.33688	-0.139942	-0.102401	0.185697	-0.0591258	0.0167206
37.005	-1.2959	1.70345	0.362003	-0.0457041	-0.0214268	0.210978	-0.0594078	-0.0158744
37.02	-1.51289	1.51635	0.361213	0.0517569	0.0630213	0.202483	-0.0429067	-0.0440403
37.035	-1.70266	1.30203	0.334595	0.145453	0.137399	0.161543	-0.0142641	-0.0598046
37.05	-1.86179	1.06435	0.284091	0.228683	0.189783	0.0947325	0.0184345	-0.0586894
37.065	-1.98748	0.8076	0.213337	0.295529	0.211787	0.0127715	0.0459525	-0.040998
37.08	-2.07746	0.53639	0.127394	0.341234	0.199886	-0.0711802	0.0604948	-0.0117191
37.095	-2.13011	0.255615	0.0323945	0.362552	0.156014	-0.143662	0.0579743	0.0208379
37.11	-2.14447	-0.0296815	-0.0648717	0.357967	0.0872507	-0.193061	0.0391374	0.0475022
37.125	-2.12026	-0.314364	-0.157475	0.327814	0.00466533	-0.211512	0.00932427	0.0607426
37.14	-2.0579	-0.593314	-0.238783	0.274233	-0.0784873	-0.196089	-0.0230212	0.0568553
37.155	-1.95849	-0.861509	-0.30299	0.201027	-0.148873	-0.149318	-0.0487819	0.0369743
37.17	-1.82379	-1.1141	-0.345476	0.113398	-0.195246	-0.0787253	-0.0607076	0.00673488
37.185	-1.65618	-1.34652	-0.363159	0.0176068	-0.210199	0.00435981	-0.0554919	-0.0253116
37.2	-1.45868	-1.55453	-0.35473	-0.0794833	-0.191384	0.0866039	-0.034641	-0.0501624
37.215	-1.23485	-1.73436	-0.32073	-0.170894	-0.141846	0.154844	-0.00404148	-0.0608328
37.23	-0.988726	-1.88276	-0.263567	-0.250018	-0.0695456	0.198152	0.0276968	-0.0543324
37.245	-0.724778	-1.99704	-0.187328	-0.311137	0.0139147	0.209602	0.0516152	-0.0325052
37.26	-0.447794	-2.07515	-0.0974949	-0.349803	0.0951474	0.187363	0.0609835	-0.00148141
37.275	-0.162804	-2.11566	-0.000562882	-0.363197	0.161102	0.135006	0.0531404	0.0299684
37.29	0.12503	-2.11784	0.0964568	-0.350331	0.201196	0.0609306	0.030272	0.0529845
37.305	0.410471	-2.08166	0.18653	-0.312145	0.208962	-0.0229546	-0.00117226	0.0610487
37.32	0.688347	-2.00778	0.263119	-0.251409	0.183139	-0.103163	-0.0323278	0.0518595
37.335	0.953647	-1.89757	0.320702	-0.172529	0.127848	-0.166793	-0.0543868	0.0279842
37.35	1.20162	-1.75301	0.355102	-0.0812146	0.0519589	-0.203615	-0.0610957	-0.00386222
37.365	1.4278	-1.57674	0.363852	0.015921	-0.0323327	-0.20767	-0.0505019	-0.0346628
37.38	1.62812	-1.37194	0.346348	0.11184	-0.11145	-0.178295	-0.0255849	-0.0556921
37.395	1.79898	-1.14229	0.30389	0.199619	-0.172674	-0.120197	0.00662019	-0.060945
37.41	1.93733	-0.891942	0.239585	0.272944	-0.206125	-0.0427358	0.0369763	-0.0489167
37.425	2.04069	-0.625413	0.15809	0.326561	-0.206408	0.0415933	0.0568289	-0.0230319
37.44	2.10722	-0.347504	0.0652735	0.356637	-0.173481	0.11922	0.0605968	0.00936572
37.455	2.1357	-0.0632202	-0.0321937	0.361034	-0.112638	0.177642	0.0472055	0.0390911
37.47	2.1256	0.22232	-0.127307	0.339457	-0.0336886	0.207471	0.0204898	0.0577091
37.485	2.0771	0.503981	-0.213252	0.293463	0.0506655	0.203915	-0.0119708	0.0599867
37.5	1.99105	0.77669	-0.283881	0.22635	0.126878	0.167559	-0.0409976	0.0452925
37.515	1.86897	1.03553	-0.334135	0.142919	0.182722	0.104229	-0.0583862	0.0178263
37.53	1.71306	1.27583	-0.360425	0.0491378	0.209243	0.0240892	-0.0592869	-0.0146461
37.545	1.52609	1.49321	-0.360843	-0.0482658	0.202194	-0.0600223	-0.043457	-0.0429831
37.56	1.31143	1.68374	-0.335339	-0.142306	0.162703	-0.134629	-0.0153816	-0.0592216
37.575	1.07298	1.84397	-0.285732	-0.226205	0.0970794	-0.187768	0.0170465	-0.0588095
37.59	0.815047	1.971	-0.215566	-0.29394	0.015824	-0.210929	0.044707	-0.0418702
37.605	0.542315	2.06256	-0.129878	-0.340615	-0.0680708	-0.200365	0.0598213	-0.0131541
37.62	0.259737	2.11699	-0.034819	-0.362859	-0.141179	-0.157734	0.0581263	0.0192681
37.635	-0.027571	2.1333	0.0627786	-0.35907	-0.191777	-0.0898174	0.0400584	0.0462846
37.65	-0.314393	2.1112	0.155889	-0.329524	-0.211734	-0.0074741	0.0106992	0.0602901
37.665	-0.595526	2.05111	0.23782	-0.276357	-0.19782	0.0761237	-0.0217102	0.0573156
37.68	-0.865898	1.95414	0.302711	-0.20341	-0.152241	0.147583	-0.0480604	0.0381874
37.695	-1.12066	1.82203	0.34591	-0.115914	-0.082248	0.195461	-0.0609008	0.00825615
37.71	-1.35525	1.65719	0.364332	-0.0201572	0.000953532	0.212055	-0.0565883	-0.0240599
37.725	-1.56547	1.46261	0.35668	0.0769879	0.0840373	0.194699	-0.0362846	-0.0496404
37.74	-1.7475	1.24177	0.323533	0.168564	0.153691	0.146141	-0.00569626	-0.0612235
37.755	-1.89811	0.998651	0.267299	0.248025	0.198732	0.0741827	0.0265257	-0.0555203
37.77	-2.01461	0.737648	0.192023	0.309726	0.211958	-0.00962038	0.0512641	-0.0341453
37.785	-2.09493	0.463445	0.103076	0.349279	0.191263	-0.0918282	0.0615473	-0.00311432
37.8	-2.1376	0.180991	0.00680592	0.363873	0.139986	-0.159254	0.0544635	0.0287651
37.815	-2.14185	-0.104642	-0.0898997	0.352474	0.0664006	-0.201109	0.0320705	0.052506
37.83	-2.10755	-0.388314	-0.180155	0.315894	-0.0176538	-0.210731	0.000701714	0.0614236
37.845	-2.03534	-0.664922	-0.257495	0.256733	-0.0986988	-0.186623	-0.0307662	0.0530231
37.86	-1.92647	-0.929483	-0.31639	0.179191	-0.163742	-0.13269	-0.0534615	0.0297297
37.875	-1.78288	-1.17721	-0.352603	0.0887809	-0.202398	-0.0576105	-0.0610265	-0.00187785
37.89	-1.60712	-1.40361	-0.363485	-0.00802882	-0.208498	0.0265762	-0.0513595	-0.0328691
37.905	-1.40234	-1.60458	-0.348214	-0.104298	-0.18111	0.106363	-0.0272315	-0.0545376
37.92	-1.17225	-1.77646	-0.307834	-0.193093	-0.124653	0.168976	0.00455459	-0.0607998
37.935	-0.921008	-1.91614	-0.245206	-0.268006	-0.0481973	0.204405	0.0350605	-0.0499027
37.95	-0.653165	-2.02111	-0.164824	-0.3236	0.0359952	0.20697	0.055673	-0.0249246
37.965	-0.373586	-2.08946	-0.0724678	-0.355835	0.114419	0.176271	0.0605877	0.00711107
37.98	-0.0873457	-2.11995	0.0251774	-0.36236	0.17447	0.117232	0.0483924	0.0371535
37.995	0.200366	-2.11204	0.12104	-0.342682	0.206504	0.0393328	0.0225163	0.056728
38.01	0.484317	-2.06588	0.208174	-0.298238	0.205354	-0.044908	-0.00975276	0.0602845
38.025	0.759369	-1.98231	0.280263	-0.232257	0.171194	-0.121939	-0.0393153	0.0468012
38.04	1.02057	-1.86287	0.332104	-0.149516	0.109473	-0.179375	-0.0577977	0.0200527
38.055	1.26324	-1.70971	0.359939	-0.0560103	0.0301101	-0.207969	-0.0599592	-0.0124288
38.07	1.48302	-1.52562	0.36178	0.0414919	-0.0541438	-0.203097	-0.0451236	-0.0414384
38.085	1.67594	-1.31393	0.337526	0.13593	-0.129714	-0.165517	-0.0174814	-0.0587435
38.1	1.83853	-1.07843	0.288968	0.220489	-0.184441	-0.101277	0.0151428	-0.059406
38.115	1.96792	-0.823388	0.219647	0.289101	-0.209506	-0.0207223	0.0434978	-0.0432259
38.13	2.06177	-0.553395	0.134572	0.33685	-0.200857	0.0631573	0.059509	-0.0147927
38.145	2.11841	-0.273326	0.0398664	0.360323	-0.159885	0.13686	0.0586676	0.0178006
38.16	2.13679	0.011786	-0.0576573	0.357855	-0.0931923	0.188515	0.0412312	0.0453355
38.175	2.11657	0.296803	-0.15101	0.329647	-0.0115247	0.209839	0.0121608	0.0600017
38.19	2.0581	0.576601	-0.233492	0.277728	0.0719892	0.197396	-0.0202913	0.057682
38.205	1.96243	0.846142	-0.299214	0.205816	0.143935	0.153202	-0.0469613	0.0390584
38.22	1.83124	1.10056	-0.343464	0.119052	0.19278	0.0843376	-0.0603172	0.00942172
38.235	1.66688	1.33525	-0.363071	0.0236505	0.210688	0.00184659	-0.0566464	-0.0228437
38.25	1.4723	1.54595	-0.356619	-0.0735448	0.194796	-0.0810449	-0.0370037	-0.0486715
38.265	1.251	1.72884	-0.324542	-0.16556	0.147646	-0.151066	-0.00692961	-0.0608054
38.28	1.007	1.88061	-0.269132	-0.245763	0.0767708	-0.196989	0.0251263	-0.0558452
38.295	0.744724	1.99854	-0.194355	-0.308389	-0.00649121	-0.211446	0.0501347	-0.0351923
38.31	0.46892	2.08048	-0.105575	-0.348913	-0.0888233	-0.192088	0.0610715	-0.00463189
38.325	0.184603	2.12498	-0.00917435	-0.364409	-0.157034	-0.141978	0.0548396	0.0272308
38.34	-0.103085	2.13121	0.0879208	-0.353756	-0.200199	-0.0690951	0.0331553	0.0514517
38.355	-0.388914	2.09908	0.178725	-0.317735	-0.211365	0.0149002	0.00211554	0.0612032
38.37	-0.667707	2.02918	0.256708	-0.258944	-0.188713	0.0965655	-0.0295624	0.0537162
38.385	-0.934443	1.92279	0.316302	-0.181623	-0.135838	0.162817	-0.0529621	0.0310775
38.4	-1.18435	1.78184	0.353227	-0.09132	-0.0611739	0.203047	-0.0614712	-0.000372665
38.415	-1.41293	1.60888	0.364858	0.00548105	0.0233285	0.210768	-0.0526433	-0.0317678
38.43	-1.61609	1.40705	0.350387	0.10183	0.10412	0.18474	-0.0289389	-0.0542514
38.445	-1.79017	1.17996	0.310878	0.190832	0.168266	0.129109	0.00297928	-0.0614258
38.46	-1.93207	0.931716	0.249196	0.266137	0.205466	0.052808	0.0340879	-0.0512503
38.475	-2.03926	0.666784	0.169766	0.322392	0.209769	-0.0319024	0.0555587	-0.02661
38.49	-2.10982	0.389932	0.0782558	0.355598	0.18051	-0.111445	0.0613722	0.00554465
38.505	-2.14245	0.106148	-0.0188065	0.363398	0.122405	-0.173065	0.0498768	0.0361161
38.52	-2.13656	-0.179467	-0.11448	0.345241	0.0448215	-0.206912	0.0243718	0.056466
38.535	-2.09224	-0.461777	-0.201939	0.302416	-0.0397642	-0.207604	-0.00792463	0.0608872
38.55	-2.01026	-0.735698	-0.274932	0.237965	-0.117794	-0.175081	-0.0378921	0.0481483
38.565	-1.89207	-0.996296	-0.328222	0.156468	-0.176773	-0.114591	-0.0570785	0.0219007
38.58	-1.73976	-1.23885	-0.357977	0.0637253	-0.207281	-0.0358621	-0.0601326	-0.0104433
38.595	-1.55606	-1.45896	-0.362004	-0.0336228	-0.204464	0.0484844	-0.0462152	-0.0397665
38.61	-1.34426	-1.65263	-0.339966	-0.128593	-0.168815	0.124927	-0.0192892	-0.0578277
38.625	-1.1082	-1.81634	-0.293403	-0.21433	-0.10607	0.181221	0.0130592	-0.0595595
38.64	-0.852148	-1.94713	-0.225622	-0.284653	-0.0263094	0.208372	0.0417238	-0.0444865
38.655	-0.580745	-2.04264	-0.141496	-0.334447	0.0576744	0.202025	0.0586229	-0.0168531
38.67	-0.298923	-2.10116	-0.0470815	-0.360089	0.13241	0.163209	0.0589883	0.0155561
38.685	-0.0117891	-2.1216	0.0507891	-0.359708	0.185888	0.0981459	0.042684	0.0435948
38.7	0.275441	-2.10361	0.145017	-0.333321	0.209506	0.0172945	0.0143112	0.0593437
38.715	0.557548	-2.04752	0.228775	-0.282844	0.199453	-0.0663565	-0.0181412	0.0583256
